"gene_id","chromosome","gene_entrez_id","gene_symbol","gene_name"
"500700629","1",21782,"Tfdp1-ps","transcription factor Dp 1, pseudogene"
"500700630","1",13838,"Epha4","Eph receptor A4"
"500700636","1",18505,"Pax3","paired box 3"
"500700639","1",433323,"Sgpp2","sphingosine-1-phosphate phosphotase 2"
"500700643","1",23874,"Farsb","phenylalanyl-tRNA synthetase, beta subunit"
"500700644","1",68393,"Mogat1","monoacylglycerol O-acyltransferase 1"
"500700646","1",70537,"5730419F03Rik","RIKEN cDNA 5730419F03 gene"
"500700647","1",74205,"Acsl3","acyl-CoA synthetase long-chain family member 3"
"500700648","1",195434,"Utp14b","UTP14, U3 small nucleolar ribonucleoprotein, homolog B (yeast)"
"500700654","1",57814,"Kcne4","potassium voltage-gated channel, Isk-related subfamily, gene 4"
"500700656","1",20254,"Scg2","secretogranin II"
"500700658","1",252903,"Ap1s3","adaptor-related protein complex AP-1, sigma 3"
"500700659","1",69368,"Wdfy1","WD repeat and FYVE domain containing 1"
"500700660","1",69163,"Mrpl44","mitochondrial ribosomal protein L44"
"500700662","1",20720,"Serpine2","serine (or cysteine) peptidase inhibitor, clade E, member 2"
"500700666","1",241128,"Fam124b","family with sequence similarity 124, member B"
"500700667","1",69565,"2310015K22Rik","RIKEN cDNA 2310015K22 gene"
"500700669","1",26554,"Cul3","cullin 3"
"500700674","1",210293,"Dock10","dedicator of cytokinesis 10"
"500700675","1",241134,"Nyap2","neuronal tyrosine-phophorylated phosphoinositide 3-kinase adaptor 2"
"500700680","1",16367,"Irs1","insulin receptor substrate 1"
"500700682","1",76867,"Rhbdd1","rhomboid domain containing 1"
"500700683","1",12829,"Col4a4","collagen, type IV, alpha 4"
"500700684","1",12828,"Col4a3","collagen, type IV, alpha 3"
"500700687","1",75734,"Mff","mitochondrial fission factor"
"500700694","1",15463,"Agfg1","ArfGAP with FG repeats 1"
"500700696","1",80721,"Slc19a3","solute carrier family 19, member 3"
"500700698","1",71386,"Krtap28-13","keratin associated protein 28-13"
"500700702","1",77629,"Sphkap","SPHK1 interactor, AKAP domain containing"
"500700704","1",71290,"4933436I20Rik","RIKEN cDNA 4933436I20 gene"
"500700705","1",98496,"Pid1","phosphotyrosine interaction domain containing 1"
"500700707","1",102465181,"Mir6353","microRNA 6353"
"500700708","1",227325,"Dner","delta/notch-like EGF-related receptor"
"500700710","1",14897,"Trip12","thyroid hormone receptor interactor 12"
"500700711","1",66153,"Fbxo36","F-box protein 36"
"500700712","1",71781,"Slc16a14","solute carrier family 16 (monocarboxylic acid transporters), member 14"
"500700715","1",100039695,"Rpl19-ps1","ribosomal protein L19, pseudogene 1"
"500700719","1",381287,"A530032D15Rik","RIKEN cDNA A530032D15Rik gene"
"500700733","1",109032,"Sp110","Sp110 nuclear body protein"
"500700734","1",434484,"Sp140","Sp140 nuclear body protein"
"500700736","1",20684,"Sp100","nuclear antigen Sp100"
"500700737","1",319997,"A630001G21Rik","RIKEN cDNA A630001G21 gene"
"500700740","1",77762,"9930111H07Rik","RIKEN cDNA 9930111H07 gene"
"500700741","1",12283,"Cab39","calcium binding protein 39"
"500700742","1",64294,"Itm2c","integral membrane protein 2C"
"500700745","1",71141,"4933407L21Rik","RIKEN cDNA 4933407L21 gene"
"500700746","1",227326,"Gpr55","G protein-coupled receptor 55"
"500700751","1",72792,"2810459M11Rik","RIKEN cDNA 2810459M11 gene"
"500700752","1",70247,"Psmd1","proteasome (prosome, macropain) 26S subunit, non-ATPase, 1"
"500700753","1",15559,"Htr2b","5-hydroxytryptamine (serotonin) receptor 2B"
"500700754","1",78795,"Armc9","armadillo repeat containing 9"
"500700757","1",227327,"B3gnt7","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7"
"500700759","1",17975,"Ncl","nucleolin"
"500700760","1",100303740,"Snora75","small nucleolar RNA, H/ACA box 75"
"500700763","1",319336,"C130036L24Rik","RIKEN cDNA C130036L24 gene"
"500700764","1",14767,"Nmur1","neuromedin U receptor 1"
"500700769","1",100040414,"Rpl30-ps6","ribosomal protein L30, pseudogene 6"
"500700770","1",19231,"Ptma","prothymosin alpha"
"500700771","1",18582,"Pde6d","phosphodiesterase 6D, cGMP-specific, rod, delta"
"500700772","1",26895,"Cops7b","COP9 (constitutive photomorphogenic) homolog, subunit 7b (Arabidopsis thaliana)"
"500700774","1",18159,"Nppc","natriuretic peptide type C"
"500700775","1",208718,"Dis3l2","DIS3 mitotic control homolog (S. cerevisiae)-like 2"
"500700780","1",208256,"Akp-ps1","alkaline phosphatase pseudogene 1"
"500700784","1",76768,"Alpi","alkaline phosphatase, intestinal"
"500700786","1",13599,"Ecel1","endothelin converting enzyme-like 1"
"500700788","1",69453,"Prss56","protease, serine 56"
"500700789","1",11447,"Chrnd","cholinergic receptor, nicotinic, delta polypeptide"
"500700791","1",26987,"Eif4e2","eukaryotic translation initiation factor 4E member 2"
"500700792","1",98363,"Efhd1","EF hand domain containing 1"
"500700794","1",227331,"Gigyf2","GRB10 interacting GYF protein 2"
"500700795","1",100040591,"Kcnj13","potassium inwardly-rectifying channel, subfamily J, member 13"
"500700797","1",53972,"Ngef","neuronal guanine nucleotide exchange factor"
"500700799","1",23956,"Neu2","neuraminidase 2"
"500700800","1",16331,"Inpp5d","inositol polyphosphate-5-phosphatase D"
"500700803","1",77040,"Atg16l1","autophagy related 16-like 1 (S. cerevisiae)"
"500700805","1",20215,"Sag","S-antigen, retina and pineal gland (arrestin)"
"500700807","1",227333,"Dgkd","diacylglycerol kinase, delta"
"500700809","1",227334,"Usp40","ubiquitin specific peptidase 40"
"500700815","1",394432,"Ugt1a7c","UDP glucuronosyltransferase 1 family, polypeptide A7C"
"500700816","1",394435,"Ugt1a6b","UDP glucuronosyltransferase 1 family, polypeptide A6B"
"500700825","1",15504,"Dnajb3","DnaJ (Hsp40) homolog, subfamily B, member 3"
"500700827","1",100040766,"Mroh2a","maestro heat-like repeat family member 2A"
"500700828","1",381280,"Hjurp","Holliday junction recognition protein"
"500700829","1",171382,"Trpm8","transient receptor potential cation channel, subfamily M, member 8"
"500700831","1",75396,"Spp2","secreted phosphoprotein 2"
"500700834","1",14659,"Glrp1","glutamine repeat protein 1"
"500700837","1",320982,"Arl4c","ADP-ribosylation factor-like 4C"
"500700838","1",78650,"2410088K16Rik","RIKEN cDNA 2410088K16 gene"
"500700843","1",98402,"Sh3bp4","SH3-domain binding protein 4"
"500700848","1",347722,"Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"500700852","1",74403,"4933400F21Rik","RIKEN cDNA 4933400F21 gene"
"500700853","1",14472,"Gbx2","gastrulation brain homeobox 2"
"500700855","1",208372,"Asb18","ankyrin repeat and SOCS box-containing 18"
"500700858","1",74918,"Iqca","IQ motif containing with AAA domain"
"500700859","1",73973,"4930434B07Rik","RIKEN cDNA 4930434B07 gene"
"500700860","1",12778,"Ackr3","atypical chemokine receptor 3"
"500700870","1",108679,"Cops8","COP9 (constitutive photomorphogenic) homolog, subunit 8 (Arabidopsis thaliana)"
"500700875","1",12835,"Col6a3","collagen, type VI, alpha 3"
"500700877","1",171531,"Mlph","melanophilin"
"500700880","1",16978,"Lrrfip1","leucine rich repeat (in FLII) interacting protein 1"
"500700881","1",329207,"Rbm44","RNA binding motif protein 44"
"500700884","1",51801,"Ramp1","receptor (calcitonin) activity modifying protein 1"
"500700885","1",67921,"Ube2f","ubiquitin-conjugating enzyme E2F (putative)"
"500700887","1",50880,"Scly","selenocysteine lyase"
"500700888","1",227357,"Espnl","espin-like"
"500700891","1",67444,"Ilkap","integrin-linked kinase-associated serine/threonine phosphatase 2C"
"500700893","1",55927,"Hes6","hairy and enhancer of split 6"
"500700894","1",18627,"Per2","period circadian clock 2"
"500700898","1",74019,"Traf3ip1","TRAF3 interacting protein 1"
"500700899","1",65247,"Asb1","ankyrin repeat and SOCS box-containing 1"
"500700901","1",13345,"Twist2","twist basic helix-loop-helix transcription factor 2"
"500700902","1",208727,"Hdac4","histone deacetylase 4"
"500700905","1",67273,"Ndufa10","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 10"
"500700915","1",66915,"Myeov2","myeloma overexpressed 2"
"500700916","1",260301,"Otos","otospiralin"
"500700919","1",14733,"Gpc1","glypican 1"
"500700921","1",241158,"Ankmy1","ankyrin repeat and MYND domain containing 1"
"500700923","1",67446,"Dusp28","dual specificity phosphatase 28"
"500700924","1",75995,"5033417F24Rik","RIKEN cDNA 5033417F24 gene"
"500700925","1",108657,"Rnpepl1","arginyl aminopeptidase (aminopeptidase B)-like 1"
"500700926","1",100037260,"9430060I03Rik","RIKEN cDNA 9430060I03 gene"
"500700927","1",23830,"Capn10","calpain 10"
"500700928","1",64095,"Gpr35","G protein-coupled receptor 35"
"500700931","1",208760,"Aqp12","aquaporin 12"
"500700932","1",16560,"Kif1a","kinesin family member 1A"
"500700936","1",381284,"E030010N08Rik","RIKEN cDNA E030010N08 gene"
"500700937","1",208777,"Sned1","sushi, nidogen and EGF-like domains 1"
"500700939","1",69821,"Mterf4","mitochondrial transcription termination factor 4"
"500700941","1",269224,"Pask","PAS domain containing serine/threonine kinase"
"500700942","1",66385,"Ppp1r7","protein phosphatase 1, regulatory (inhibitor) subunit 7"
"500700944","1",102466630,"Mir6345","microRNA 6345"
"500700945","1",404545,"Ano7","anoctamin 7"
"500700946","1",110611,"Hdlbp","high density lipoprotein (HDL) binding protein"
"500700947","1",18000,"Sept2","septin 2"
"500700948","1",227377,"Farp2","FERM, RhoGEF and pleckstrin domain protein 2"
"500700951","1",59041,"Stk25","serine/threonine kinase 25 (yeast)"
"500700952","1",51800,"Bok","BCL2-related ovarian killer"
"500700953","1",67026,"Thap4","THAP domain containing 4"
"500700954","1",66615,"Atg4b","autophagy related 4B, cysteine peptidase"
"500700955","1",21915,"Dtymk","deoxythymidylate kinase"
"500700956","1",66262,"Ing5","inhibitor of growth family, member 5"
"500700957","1",98314,"D2hgdh","D-2-hydroxyglutarate dehydrogenase"
"500700964","1",241159,"Neu4","sialidase 4"
"500700968","1",74689,"4930440C22Rik","RIKEN cDNA 4930440C22 gene"
"500700970","1",67698,"Fam174a","family with sequence similarity 174, member A"
"500700973","1",20452,"St8sia4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"
"500700981","1",227394,"Slco4c1","solute carrier organic anion transporter family, member 4C1"
"500700982","1",329217,"Panct2","pluripotency-associated noncoding transcript 2"
"500700986","1",74441,"Slco6c1","solute carrier organic anion transporter family, member 6c1"
"500700990","1",52392,"D1Ertd622e","DNA segment, Chr 1, ERATO Doi 622, expressed"
"500700991","1",227399,"Ppip5k2","diphosphoinositol pentakisphosphate kinase 2"
"500700992","1",252876,"Gin1","gypsy retrotransposon integrase 1"
"500700993","1",18484,"Pam","peptidylglycine alpha-amidating monooxygenase"
"500700997","1",78603,"B230216N24Rik","RIKEN cDNA B230216N24 gene"
"500701006","1",241175,"Cntnap5b","contactin associated protein-like 5B"
"500701007","1",633295,"Tdpx-ps1","thioredoxin peroxidase, pseudogene 1"
"500701014","1",383650,"Psmb6-ps2","proteasome (prosome, macropain) subunit, beta type 6, pseudogene 2"
"500701022","1",23836,"Cdh20","cadherin 20"
"500701025","1",320311,"Rnf152","ring finger protein 152"
"500701029","1",27392,"Pign","phosphatidylinositol glycan anchor biosynthesis, class N"
"500701032","1",227446,"2310035C23Rik","RIKEN cDNA 2310035C23 gene"
"500701034","1",21934,"Tnfrsf11a","tumor necrosis factor receptor superfamily, member 11a, NFKB activator"
"500701039","1",227449,"Zcchc2","zinc finger, CCHC domain containing 2"
"500701042","1",98432,"Phlpp1","PH domain and leucine rich repeat protein phosphatase 1"
"500701045","1",12043,"Bcl2","B cell leukemia/lymphoma 2"
"500701046","1",102466254,"Mir3473f","microRNA 3473f"
"500701048","1",70750,"Kdsr","3-ketodihydrosphingosine reductase"
"500701049","1",20479,"Vps4b","vacuolar protein sorting 4b (yeast)"
"500701051","1",671141,"Pou2f3-rs1","POU domain, class 2, transcription factor 3, related sequence 1"
"500701054","1",19800,"Rn4.5s-ps1","4.5s RNA, pseudogene 1"
"500701064","1",66957,"Serpinb11","serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 11"
"500701069","1",20725,"Serpinb8","serine (or cysteine) peptidase inhibitor, clade B, member 8"
"500701079","1",241201,"Cdh7","cadherin 7, type 2"
"500701084","1",227485,"Cdh19","cadherin 19, type 2"
"500701087","1",319901,"Dsel","dermatan sulfate epimerase-like"
"500701106","1",636808,"Cntnap5a","contactin associated protein-like 5A"
"500701108","1",636910,"Zfp813-ps","zinc finger protein 813, pseudogene"
"500701113","1",22099,"Tsn","translin"
"500701114","1",67949,"Nifk","nucleolar protein interacting with the FHA domain of MKI67"
"500701116","1",76707,"Clasp1","CLIP associating protein 1"
"500701117","1",68204,"2900060B14Rik","RIKEN cDNA 2900060B14 gene"
"500701118","1",81879,"Tfcp2l1","transcription factor CP2-like 1"
"500701125","1",16324,"Inhbb","inhibin beta-B"
"500701130","1",64143,"Ralb","v-ral simian leukemia viral oncogene homolog B (ras related)"
"500701131","1",226351,"Tmem185b","transmembrane protein 185B"
"500701132","1",320069,"3830432H09Rik","RIKEN cDNA 3830432H09 gene"
"500701133","1",226352,"Epb4.1l5","erythrocyte protein band 4.1-like 5"
"500701134","1",19258,"Ptpn4","protein tyrosine phosphatase, non-receptor type 4"
"500701138","1",66343,"Tmem177","transmembrane protein 177"
"500701139","1",226356,"Cfap221","cilia and flagella associated protein 221"
"500701142","1",319229,"Sctr","secretin receptor"
"500701145","1",170706,"Tmem37","transmembrane protein 37"
"500701148","1",13167,"Dbi","diazepam binding inhibitor"
"500701149","1",73103,"3110009E18Rik","RIKEN cDNA 3110009E18 gene"
"500701150","1",68428,"Steap3","STEAP family member 3"
"500701151","1",226359,"C1ql2","complement component 1, q subcomponent-like 2"
"500701154","1",13798,"En1","engrailed 1"
"500701156","1",69904,"2610027F03Rik","RIKEN cDNA 2610027F03 gene"
"500701161","1",98452,"Celrr","cerebellum expressed regulatory RNA"
"500701163","1",72999,"Insig2","insulin induced gene 2"
"500701164","1",72365,"2210011K15Rik","RIKEN cDNA 2210011K15 gene"
"500701166","1",70829,"Ccdc93","coiled-coil domain containing 93"
"500701168","1",15564,"Htr5b","5-hydroxytryptamine (serotonin) receptor 5B"
"500701169","1",66942,"Ddx18","DEAD (Asp-Glu-Ala-Asp) box polypeptide 18"
"500701174","1",269109,"Dpp10","dipeptidylpeptidase 10"
"500701180","1",74117,"Actr3","ARP3 actin-related protein 3"
"500701181","1",74150,"Slc35f5","solute carrier family 35, member F5"
"500701185","1",72585,"Lypd1","Ly6/Plaur domain containing 1"
"500701186","1",210356,"Nckap5","NCK-associated protein 5"
"500701192","1",107895,"Mgat5","mannoside acetylglucosaminyltransferase 5"
"500701197","1",72160,"Tmem163","transmembrane protein 163"
"500701200","1",266645,"Acmsd","amino carboxymuconate semialdehyde decarboxylase"
"500701201","1",100502745,"2900009J06Rik","RIKEN cDNA 2900009J06 gene"
"500701203","1",72949,"Ccnt2","cyclin T2"
"500701204","1",22625,"Map3k19","mitogen-activated protein kinase kinase kinase 19"
"500701205","1",226407,"Rab3gap1","RAB3 GTPase activating protein subunit 1"
"500701206","1",226409,"Zranb3","zinc finger, RAN-binding domain containing 3"
"500701209","1",100042670,"Rpl28-ps1","ribosomal protein L28, pseudogene 1"
"500701210","1",226412,"R3hdm1","R3H domain containing 1"
"500701213","1",67812,"Ubxn4","UBX domain protein 4"
"500701215","1",226413,"Lct","lactase"
"500701216","1",17219,"Mcm6","minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae)"
"500701217","1",226414,"Dars","aspartyl-tRNA synthetase"
"500701220","1",12767,"Cxcr4","chemokine (C-X-C motif) receptor 4"
"500701221","1",210417,"Thsd7b","thrombospondin, type I, domain containing 7B"
"500701224","1",100042740,"Rpl31-ps9","ribosomal protein L31, pseudogene 9"
"500701227","1",13137,"Daf2","decay accelerating factor 2"
"500701230","1",13136,"Cd55","CD55 antigen"
"500701232","1",22789,"Zp3r","zona pellucida 3 receptor"
"500701233","1",12269,"C4bp","complement component 4 binding protein"
"500701234","1",12270,"C4bp-ps1","complement component 4 binding protein, pseudogene 1"
"500701235","1",18640,"Pfkfb2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
"500701236","1",226418,"Yod1","YOD1 OTU deubiquitinating enzyme 1 homologue (S. cerevisiae)"
"500701237","1",212439,"AA986860","expressed sequence AA986860"
"500701240","1",64435,"Fcamr","Fc receptor, IgA, IgM, high affinity"
"500701242","1",18703,"Pigr","polymeric immunoglobulin receptor"
"500701243","1",69169,"Faim3","Fas apoptotic inhibitory molecule 3"
"500701249","1",17164,"Mapkapk2","MAP kinase-activated protein kinase 2"
"500701250","1",226419,"Dyrk3","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3"
"500701251","1",16865,"Eif2d","eukaryotic translation initiation factor 2D"
"500701253","1",54354,"Rassf5","Ras association (RalGDS/AF-6) domain family member 5"
"500701256","1",56489,"Ikbke","inhibitor of kappaB kinase epsilon"
"500701257","1",14270,"Srgap2","SLIT-ROBO Rho GTPase activating protein 2"
"500701258","1",108900,"Fam72a","family with sequence similarity 72, member A"
"500701262","1",226421,"5430435G22Rik","RIKEN cDNA 5430435G22 gene"
"500701264","1",320718,"Slc26a9","solute carrier family 26, member 9"
"500701265","1",212933,"Pm20d1","peptidase M20 domain containing 1"
"500701266","1",98396,"Slc41a1","solute carrier family 41, member 1"
"500701267","1",226422,"Rab29","RAB29, member RAS oncogene family"
"500701268","1",98415,"Nucks1","nuclear casein kinase and cyclin-dependent kinase substrate 1"
"500701269","1",212980,"Slc45a3","solute carrier family 45, member 3"
"500701270","1",13714,"Elk4","ELK4, member of ETS oncogene family"
"500701271","1",213006,"Mfsd4","major facilitator superfamily domain containing 4"
